"","country","year","ind_code","VA","COMP","GOS","NOS","TOP","employed_hrs","self_employed_hrs"
"12093","Costa Rica",2007,"VP",798061.2958,663494.8042,130464.635,112353.2204,4101.8566,220.076,5.791
"12094","Costa Rica",2008,"VP",960707.2341,806866.9302,149093.865,124724.0549,4746.4389,225.445,2.524
"12095","Costa Rica",2009,"VP",1219214.68,1038389.7115,175103.7192,144900.5841,5721.2493,228.657,5.378
"12096","Costa Rica",2010,"VP",1436673.6463,1233424.6839,197092.5848,159402.9645,6156.3776,194.9949,7.52
"12097","Costa Rica",2011,"VP",1603756.0351,1383572.9053,213335.693,170593.8572,6847.4368,203.6791,11.145
"12098","Costa Rica",2012,"VP",1758908.5055,1522596.1367,228341.0239,182938.8103,7971.3449,240.6122,8.8706
"12099","Costa Rica",2013,"VP",1935869.9439,1665910.4699,261231.4403,215656.8808,8728.0337,230.3907,13.3271
"12100","Costa Rica",2014,"VP",2098346.2198,1800235.0511,283412.1202,228394.1503,14699.0485,205.1728,12.0045
"12101","Costa Rica",2015,"VP",2317074.2291,1954529.6633,346247.8204,290825.4409,16296.7454,200.1472,8.8735
"12102","Costa Rica",2016,"VP",2474028.0573,2037561.1679,425523.2178,364283.5071,10943.6716,207.3287,10.9491
"12103","Costa Rica",1991,"VI",30841.8886,10508.7114,19919.4197,18719.9799,413.7575,71.916,25.436
"12104","Costa Rica",1992,"VI",40373.5334,14189.2184,25637.7989,24113.1552,546.5161,81.946,25.162
"12105","Costa Rica",1993,"VI",51400.8998,18541.536,32074.856,30038.6114,784.5077,89.502,25.915
"12106","Costa Rica",1994,"VI",56764.7704,24037.2048,31651.3728,28963.0839,1076.1927,97.621,30.977
"12107","Costa Rica",1995,"VI",65769.6607,28211.689,36237.6006,33051.5625,1320.3711,102.412,36.292
"12108","Costa Rica",1996,"VI",78166.7903,32427.948,44156.5518,40260.8377,1582.2905,109.502,42.458
"12109","Costa Rica",1997,"VI",87542.6424,38458.0794,47106.4613,42531.7473,1978.1017,99.029,47.51
"12110","Costa Rica",1998,"VI",104001.7951,48904.3895,52589.3349,46694.0807,2508.0708,115.508,49.472
"12111","Costa Rica",1999,"VI",122275.3147,58738.6173,60529.1623,53035.8849,3007.5351,140.204,48.322
"12112","Costa Rica",2000,"VI",147958.5795,71337.8107,72304.2406,62783.712,4316.5282,146.973,36.24
"12113","Costa Rica",2001,"VI",172374.3368,82531.6054,85045.0934,73919.9739,4797.638,146.545,58.676
"12114","Costa Rica",2002,"VI",187034.6809,88646.9824,93442.3856,81217.206,4945.3129,147.087,51.812
"12115","Costa Rica",2003,"VI",219880.8215,104233.5726,109395.0213,94677.3385,6252.2277,158.878,55.662
"12116","Costa Rica",2004,"VI",261829.8886,127434.0535,127258.2786,108421.0939,7137.5566,161.508,61.715
"12117","Costa Rica",2005,"VI",318428.178,158336.0714,150656.9275,126679.9274,9435.1792,188.432,47.701
"12118","Costa Rica",2006,"VI",365789.8079,178524.2082,179751.3759,151771.4742,7514.2237,188.576,51.7
"12119","Costa Rica",2007,"VI",431542.3819,215295.4658,201968.4425,169127.0763,14278.4735,210.223,56.762
"12120","Costa Rica",2008,"VI",504420.0182,251399.9743,235006.691,195803.3091,18013.3529,202.265,51.453
"12121","Costa Rica",2009,"VI",492942.2612,256006.2261,218270.2828,179663.9017,18665.7524,193.992,51.508
"12122","Costa Rica",2010,"VI",526015.5617,284719.2517,219528.1932,176571.3504,21768.1168,189.5026,34.9119
"12123","Costa Rica",2011,"VI",561944.9185,311780.3093,226556.5912,179013.3379,23608.018,192.439,38.5652
"12124","Costa Rica",2012,"VI",617531.7522,341945.6504,243711.7255,191241.0475,31874.3763,201.4427,38.2764
"12125","Costa Rica",2013,"VI",688884.7948,345891.8205,310369.5744,252376.4777,32623.3999,186.4605,58.8174
"12126","Costa Rica",2014,"VI",785235.3252,387300.4353,362321.41,298390.322,35613.4798,188.5687,54.7392
"12127","Costa Rica",2015,"VI",887458.2594,405316.2,443098.8725,374444.348,39043.187,209.7509,52.9058
"12128","Costa Rica",2016,"VI",1004468.1511,426222.9849,536048.051,461770.5303,42197.1152,210.2975,47.4016
"12129","Ireland",1995,"VU",0,0,0,0,0,0,0
"12130","Ireland",1996,"VU",0,0,0,0,0,0,0
"12131","Ireland",1997,"VU",0,0,0,0,0,0,0
"12132","Ireland",1998,"VU",0,0,0,0,0,0,0
"12133","Ireland",1999,"VU",0,0,0,0,0,0,0
"12134","Ireland",2000,"VU",0,0,0,0,0,0,0
"12135","Ireland",2001,"VU",0,0,0,0,0,0,0
"12136","Ireland",2002,"VU",0,0,0,0,0,0,0
"12137","Ireland",2003,"VU",0,0,0,0,0,0,0
"12138","Ireland",2004,"VU",0,0,0,0,0,0,0
"12139","Ireland",2005,"VU",0,0,0,0,0,0,0
"12140","Ireland",2006,"VU",0,0,0,0,0,0,0
"12141","Ireland",2007,"VU",0,0,0,0,0,0,0
"12142","Ireland",2008,"VU",0,0,0,0,0,0,0
"12143","Ireland",2009,"VU",0,0,0,0,0,0,0
"12144","Ireland",2010,"VU",0,0,0,0,0,2.742,0.0648
"12145","Ireland",2011,"VU",0,0,0,0,0,3.1448,0.1484
"12146","Ireland",2012,"VU",0,0,0,0,0,4.6184,0
"12147","Ireland",2013,"VU",0,0,0,0,0,6.6618,0.3151
"12148","Ireland",2014,"VU",0,0,0,0,0,8.403,0.2496
"12149","Ireland",2015,"VU",0,0,0,0,0,3.9022,0.0938
"12150","Ireland",2016,"VU",0,0,0,0,0,1.7964,0
"12151","Ireland",2017,"VU",0,0,0,0,0,2.5658,0.0714
"12152","United Kingdom",1995,"VK",47526,23400,23014,19086,1112,1735.911,93.557
"12153","United Kingdom",1996,"VK",49103,24519,23490,19623,1094,1723.456,89.734
"12154","United Kingdom",1997,"VK",50814,26205,23536,19898,1073,1713.481,92.06
"12155","United Kingdom",1998,"VK",51294,28148,22001,18221,1145,1755.819,94.352
"12156","United Kingdom",1999,"VK",48943,32301,15477,11483,1165,1817.963,88.454
"12157","United Kingdom",2000,"VK",49363,36041,12092,7882,1230,1797.766,101.621
"12158","United Kingdom",2001,"VK",51414,37143,12801,8467,1470,1827.898,104.129
"12159","United Kingdom",2002,"VK",55901,35585,18835,14416,1481,1841.492,87.209
"12160","United Kingdom",2003,"VK",65233,36678,27062,22598,1493,1813.221,97.911
"12161","United Kingdom",2004,"VK",78033,43836,32548,28043,1649,1745.947,104.085
"12162","United Kingdom",2005,"VK",93813,48118,44057,39418,1638,1791.467,113.464
"12163","United Kingdom",2006,"VK",101850,58936,41249,36501,1665,1794.704,100.975
"12164","United Kingdom",2007,"VK",119179,65969,51452,46514,1758,1848.044,112.233
"12165","United Kingdom",2008,"VK",110550,58247,50347,44800,1956,1860.276,117.519
"12166","United Kingdom",2009,"VK",128541,61059,65014,58891,2468,1803.455,123.244
"12167","United Kingdom",2010,"VK",119065,63167,49667,43540,6231,1758.82,120.136
"12168","United Kingdom",2011,"VK",119500,60595,56128,49670,2777,1847.833,115.692
"12169","United Kingdom",2012,"VK",118361,58539,56945,50279,2877,1848.673,148.185
"12170","United Kingdom",2013,"VK",123101,62156,57919,51086,3026,1813.818,136.214
"12171","United Kingdom",2014,"VK",126223,63593,59523,52154,3107,1789.282,160.848
"12172","United Kingdom",2015,"VK",119124,65493,50484,42981,3147,1727.892,136.766
"12173","United Kingdom",2016,"VK",128571,68242,57125,49146,3204,1772.175,163.358
"12174","Finland",1980,"VH",1997,1141,839,292,17,224.7,41.6
"12175","Finland",1981,"VH",2277,1352,903,291,22,232.2,43.4
"12176","Finland",1982,"VH",2440,1487,933,261,20,231.3,42.5
"12177","Finland",1983,"VH",2731,1625,1083,346,23,226.7,41.1
"12178","Finland",1984,"VH",3095,1779,1288,514,28,228.2,42.3
"12179","Finland",1985,"VH",3373,1960,1387,581,26,228.8,42.7
"12180","Finland",1986,"VH",3638,2090,1526,711,22,226.5,42.6
"12181","Finland",1987,"VH",3838,2268,1547,688,23,230.8,49
"12182","Finland",1988,"VH",4212,2511,1681,763,20,233,49.4
"12183","Finland",1989,"VH",4654,2800,1833,795,21,239.8,48.8
"12184","Finland",1990,"VH",4983,3110,1853,806,20,240.5,45.2
"12185","Finland",1991,"VH",4910,3030,1872,798,8,219.2,44.7
"12186","Finland",1992,"VH",4943,2914,2029,936,0,206,44.6
"12187","Finland",1993,"VH",5081,2809,2259,1084,13,196.9,43.5
"12188","Finland",1994,"VH",5377,2867,2504,1375,6,195.3,47.1
"12189","Finland",1995,"VH",5650,2941,2716,1599,-7,203.1,48.5
"12190","Finland",1996,"VH",5844,3043,2795,1653,6,203.8,50.6
"12191","Finland",1997,"VH",6236,3254,2971,1770,11,212.1,51.1
"12192","Finland",1998,"VH",6671,3552,3111,1833,8,223,49.5
"12193","Finland",1999,"VH",7014,3642,3356,2016,16,222.3,46.7
"12194","Finland",2000,"VH",7356,3738,3605,2179,13,220.1,46.4
"12195","Finland",2001,"VH",7949,3940,4001,2535,8,218.4,45.2
"12196","Finland",2002,"VH",7997,4013,3986,2506,-2,219.3,47.8
"12197","Finland",2003,"VH",7949,4091,3873,2422,-15,216.9,48
"12198","Finland",2004,"VH",8052,4235,3836,2375,-19,218.6,51.1
"12199","Finland",2005,"VH",8175,4424,3785,2293,-34,220.5,46.8
"12200","Finland",2006,"VH",8059,4659,3440,1924,-40,225.4,47
"12201","Finland",2007,"VH",8650,5012,3710,2153,-72,230.1,47.8
"12202","Finland",2008,"VH",8852,5388,3526,1974,-62,236.5,49.7
"12203","Finland",2009,"VH",8183,5370,2884,1323,-71,228.4,53.3
"12204","Finland",2010,"VH",8420,5408,3100,1518,-88,222.7,55.2
"12205","Finland",2011,"VH",8715,5629,3171,1621,-85,219.1,46.3
"12206","Finland",2012,"VH",8947,5718,3289,1704,-60,213,47.5
"12207","Finland",2013,"VH",8873,5710,3217,1601,-54,211.3,43.8
"12208","Finland",2014,"VH",8790,5691,3156,1536,-57,209.5,42.1
"12209","Finland",2015,"VH",8955,5629,3388,1773,-62,205.6,42.7
"12210","Finland",2016,"VH",8873,5673,3252,1629,-52,204,41.3
"12211","Finland",2017,"VH",9217,5701,3569,1928,-53,207.7,37.4
"12212","Norway",1970,"VK",2290,1392,924,867,-26,56.76,0.46
"12213","Norway",1971,"VK",2589,1648,975,910,-34,60.08,0.45
"12214","Norway",1972,"VK",2928,1910,1058,979,-40,63.08,0.46
"12215","Norway",1973,"VK",3631,2214,1463,1373,-46,65.59,0.46
"12216","Norway",1974,"VK",4422,2530,1942,1829,-50,66.64,0.44
"12217","Norway",1975,"VK",4727,3046,1746,1589,-65,68.7,0.42
"12218","Norway",1976,"VK",5535,3492,2120,1924,-77,69.79,0.42
"12219","Norway",1977,"VK",6301,3964,2426,2181,-89,71.24,0.43
"12220","Norway",1978,"VK",7383,4397,3083,2753,-97,70.87,0.43
"12221","Norway",1979,"VK",8227,4583,3753,3377,-109,71.72,0.44
"12222","Norway",1980,"VK",9908,5332,4707,4257,-131,74.93,0.44
"12223","Norway",1981,"VK",12941,6243,6859,6308,-161,78.08,0.47
"12224","Norway",1982,"VK",15282,7233,8272,7608,-223,80.39,0.48
"12225","Norway",1983,"VK",16670,8208,8830,8019,-368,83.92,0.53
"12226","Norway",1984,"VK",15706,9118,7053,6031,-465,87.57,0.58
"12227","Norway",1985,"VK",18043,10409,8356,7029,-722,92.39,0.62
"12228","Norway",1986,"VK",24117,12318,12416,10706,-617,100.19,0.71
"12229","Norway",1987,"VK",33306,13958,20000,17828,-652,103.65,0.76
"12230","Norway",1988,"VK",32896,15233,18132,15569,-469,102.7,0.84
"12231","Norway",1989,"VK",33680,15211,19114,16540,-645,97.34,0.79
"12232","Norway",1990,"VK",33998,15746,19463,16868,-1211,95.15,0.74
"12233","Norway",1991,"VK",34107,15834,20406,18004,-2133,90.62,0.74
"12234","Norway",1992,"VK",35627,15606,21345,19037,-1324,87.34,0.74
"12235","Norway",1993,"VK",36768,15778,23592,21344,-2602,86.24,0.71
"12236","Norway",1994,"VK",36947,15564,24041,21784,-2658,82.15,0.71
"12237","Norway",1995,"VK",35856,16360,20943,18493,-1447,82.85,0.72
"12238","Norway",1996,"VK",33774,16814,18305,15580,-1345,81.04,0.68
"12239","Norway",1997,"VK",36143,17040,20084,17110,-981,78.38,0.9
"12240","Norway",1998,"VK",38019,17411,21756,18466,-1148,74.79,0.94
"12241","Norway",1999,"VK",36111,19011,18427,14541,-1327,77.29,0.86
"12242","Norway",2000,"VK",39952,20799,20351,16057,-1198,76.8,0.93
"12243","Norway",2001,"VK",41161,22300,20031,15345,-1170,76.27,0.38
"12244","Norway",2002,"VK",42071,23400,20066,15425,-1395,75.18,1.25
"12245","Norway",2003,"VK",56231,24056,33740,28995,-1565,72.5,1.44
"12246","Norway",2004,"VK",67272,25833,43454,39024,-2015,74.91,1.43
"12247","Norway",2005,"VK",69226,27440,43775,40003,-1989,72.13,1.16
"12248","Norway",2006,"VK",66499,29822,38827,34664,-2150,73.16,1.07
"12249","Norway",2007,"VK",79212,33733,47471,42210,-1992,74.96,1.13
"12250","Norway",2008,"VK",81893,37392,46663,39074,-2162,78.32,0.416
"12251","Norway",2009,"VK",97528,39146,60896,52095,-2514,80.86,0.388
"12252","Norway",2010,"VK",97082,39555,60299,51418,-2772,78.946,0.332
"12253","Norway",2011,"VK",94771,40355,57276,48626,-2860,76.879,0.285
"12254","Norway",2012,"VK",117341,42285,78289,69204,-3233,78.692,0.341
"12255","Norway",2013,"VK",131581,43501,91266,81824,-3186,76.176,0.33
"12256","Norway",2014,"VK",137135,45482,94723,84790,-3070,75.921,0.301
"12257","Norway",2015,"VK",139437,46494,95643,85894,-2700,75.376,0.305
"12258","Norway",2016,"VK",151061,48000,105730,97165,-2669,75.532,0.302
"12259","Iceland",2008,"VG",119538.3257,97435.6005,22102.7252,-10004.9818,NA,35.4877,0.4859
"12260","Iceland",2009,"VG",126505.6846,85223.9027,41281.7819,19971.5444,NA,28.9296,0.445
"12261","Iceland",2010,"VG",121991.0552,91332.9082,30658.147,1435.0804,NA,28.6193,0.4138
"12262","Iceland",2011,"VG",144519.2881,100246.094,44273.1941,20267.5798,NA,29.0349,0.4005
"12263","Iceland",2012,"VG",136798.1573,99892.8318,36905.3255,26330.6721,NA,29.6156,0.4217
"12264","Iceland",2013,"VG",146498.4356,106838.5225,39659.9132,27950.4661,NA,29.934,0.3956
"12265","Iceland",2014,"VG",161357.7755,115870.6643,45487.1112,34116.4533,NA,30.3837,0.3902
"12266","Iceland",2015,"VG",184066.402,126540.2344,57526.1677,44297.0982,NA,30.8946,0.3776
"12267","Iceland",2016,"VG",214745.322,143152.8989,71592.4231,56580.279,NA,32.0449,0.3676
"12268","Latvia",2000,"VR",119.887,61.045,55.544,18.508,3.298,22.919,5.067
"12269","Latvia",2001,"VR",125.976,65.11,57.305,20.769,3.562,22.646,5.202
"12270","Latvia",2002,"VR",153.112,70.702,79.02,42.776,3.39,24.833,4.345
"12271","Latvia",2003,"VR",146.836,83.145,59.598,21.813,4.093,25.022,6.632
"12272","Latvia",2004,"VR",176.309,98.234,72.19,31.192,5.885,22.839,6.947
"12273","Latvia",2005,"VR",244.536,116.029,121.999,77.052,6.508,15.019,6.6
"12274","Latvia",2006,"VR",326.449,167.58,151.287,97.33,7.582,17.764,4.326
"12275","Latvia",2007,"VR",424.864,222.389,191.231,121.965,11.244,28.857,4.59
"12276","Latvia",2008,"VR",457.9,306.152,144.563,66.264,7.184,38.086,1.797
"12277","Latvia",2009,"VR",285.811,192.325,87.845,14.312,5.641,36.655,1.44
"12278","Latvia",2010,"VR",287.536,156.387,125.738,50.213,5.412,33.053,2.326
"12279","Latvia",2011,"VR",341.956,162.535,173.486,99.235,5.935,35.425,3.661
"12280","Latvia",2012,"VR",375.279,176.546,192.311,114.147,6.421,33.091,4.885
"12281","Latvia",2013,"VR",401.136,213.942,180.386,100.627,6.809,31.176,5.552
"12282","Latvia",2014,"VR",418.531,208.662,203.433,118.383,6.436,19.532,3.182
"12283","Latvia",2015,"VR",414.825,248.586,161.916,74.014,4.323,35.2282,4.7867
"12284","Latvia",2016,"VR",442.441,249.696,188.009,102.027,4.737,34.5027,7.8009
"12285","Latvia",2017,"VR",495.074,269.538,220.695,134.575,4.841,32.8481,6.9458
"12286","Poland",2000,"VM",34336,10112,24283,22488,-59,461.6435,236.6751
"12287","Poland",2001,"VM",35574,10736,24715,22769,123,450.2471,201.2807
"12288","Poland",2002,"VM",35920,10450,25456,23368,14,436.5431,230.28
"12289","Poland",2003,"VM",38014,10735,27485,25254,-206,423.7884,233.4967
"12290","Poland",2004,"VM",39559,11175,28330,25946,54,440.2111,247.8385
"12291","Poland",2005,"VM",44187,11901,32268,29481,18,484.943,231.6119
"12292","Poland",2006,"VM",48541,13810,34717,31497,14,524.4801,239.7668
"12293","Poland",2007,"VM",54252,16931,37307,33898,14,566.8746,283.114
"12294","Poland",2008,"VM",61166,18701,42685,38999,-220,542.5378,316.0806
"12295","Poland",2009,"VM",66863,19640,47481,43421,-258,597.4051,327.4491
"12296","Poland",2010,"VM",66472,21886,44377,40088,209,619.9217,346.355
"12297","Poland",2011,"VM",69505,23312,45882,41308,311,618.0308,376.4737
"12298","Poland",2012,"VM",74091,24673,48810,43881,608,661.4045,386.3504
"12299","Poland",2013,"VM",78162,26529,51254,46175,379,659.8478,393.5478
"12300","Poland",2014,"VM",83333,28170,54760,49299,403,699.8296,426.6315
"12301","Poland",2015,"VM",92964,29627,62700,56755,637,719.7481,427.6788
"12302","Poland",2016,"VM",90926,31771,58525,52126,630,732.8365,485.9907
"12303","Poland",2017,"VM",100397,32652,67141,60610,604,771.0506,491.27
"12304","Poland",2000,"VJ",23355,9491,13562,7705,302,415.7989,68.4222
"12305","Poland",2001,"VJ",27247,10923,15769,9536,555,409.861,54.2497
"12306","Poland",2002,"VJ",31718,10820,20187,13222,711,389.3087,65.0776
"12307","Poland",2003,"VJ",33139,10729,21858,14427,552,390.7178,63.5613
"12308","Poland",2004,"VJ",38901,11095,27025,18788,781,396.9651,76.2125
"12309","Poland",2005,"VJ",38271,11318,26098,17461,855,385.474,74.2898
"12310","Poland",2006,"VJ",39467,11994,26343,17481,1130,460.502,78.2626
"12311","Poland",2007,"VJ",42537,13164,28596,19364,777,510.5323,98.1045
"12312","Poland",2008,"VJ",47552,16105,30453,21189,994,509.8413,117.7243
"12313","Poland",2009,"VJ",50126,16494,32731,23198,901,529.8686,121.0935
"12314","Poland",2010,"VJ",49571,17015,31724,21098,832,506.8126,101.7221
"12315","Poland",2011,"VJ",51759,18497,32106,20970,1156,494.6307,105.584
"12316","Poland",2012,"VJ",54923,19529,34297,22105,1097,527.6502,115.7139
"12317","Poland",2013,"VJ",57078,20809,35234,22220,1035,544.6604,126.7773
"12318","Poland",2014,"VJ",60144,20684,38858,25150,602,585.8462,138.1109
"12319","Poland",2015,"VJ",64483,23817,39452,24902,1214,607.7807,151.5479
"12320","Poland",2016,"VJ",67918,26746,39929,24729,1243,582.5227,167.2268
"12321","Poland",2017,"VJ",73546,30457,42011,26332,1078,605.0893,184.4643
"12322","Costa Rica",1991,"VJ",19518.8112,3919.808,15361.2083,11391.2061,237.7948,14.865,1.819
"12323","Costa Rica",1992,"VJ",23844.2734,5018.1446,18526.8588,13308.446,299.27,17.261,1.641
"12324","Costa Rica",1993,"VJ",28632.4578,6708.899,21475.5098,15497.885,448.0489,19.418,2.404
"12325","Costa Rica",1994,"VJ",33298.3325,9705.6377,23033.3357,16072.5966,559.3591,27.191,1.088
"12326","Costa Rica",1995,"VJ",42149.4948,11498.1289,30006.5779,21017.6463,644.788,27.209,2.9
"12327","Costa Rica",1996,"VJ",51596.423,11170.4688,39838.7856,28450.3454,587.1686,27.364,2.727
"12328","Costa Rica",1997,"VJ",62376.0397,13593.1719,48065.4778,32147.1069,717.39,25.579,4.035
"12329","Costa Rica",1998,"VJ",72202.136,15167.4696,56089.2728,37531.3207,945.3936,31.583,2.242
"12330","Costa Rica",1999,"VJ",77592.1883,20989.0572,55242.3146,32764.1684,1360.8165,31.445,2.65
"12331","Costa Rica",2000,"VJ",93479.2054,26573.5567,65154.8116,45020.7463,1750.8371,42.889,3.825
"12332","Costa Rica",2001,"VJ",115330.9604,40011.4537,73119.7202,48590.6268,2199.7865,34.025,5.403
"12333","Costa Rica",2002,"VJ",143899.1344,48431.8525,92499.436,57924.3723,2967.8459,40.61,5.348
"12334","Costa Rica",2003,"VJ",177417.8241,58789.6983,115311.4213,71842.5438,3316.7045,43.632,5.502
"12335","Costa Rica",2004,"VJ",220124.2783,70532.7898,145848.1782,79560.628,3743.3104,40.219,5.651
"12336","Costa Rica",2005,"VJ",268383.5876,82890.5956,181381.4334,103145.5229,4111.5586,50.489,6.379
"12337","Costa Rica",2006,"VJ",351440.8018,107828.9967,238192.3887,137820.4952,5419.4164,71.332,9.074
"12338","Costa Rica",2007,"VJ",413413.2675,145346.6355,261451.7638,159508.1499,6614.8682,91.76,3.102
"12339","Costa Rica",2008,"VJ",487616.5833,187147.8023,292170.9226,165697.0515,8297.8584,107.667,6.756
"12340","Costa Rica",2009,"VJ",543793.7194,234951.837,296919.4259,108053.4508,11922.4565,116.876,6.787
"12341","Costa Rica",2010,"VJ",660252.8452,274057.4152,374070.5354,164331.3943,12124.8945,37.0964,8.9598
"12342","Costa Rica",2011,"VJ",746176.788,312564.9942,409069.8105,177110.6199,24541.9833,48.1622,4.4153
"12343","Costa Rica",2012,"VJ",819952.5412,369274.5623,415942.9017,226636.7615,34735.0773,69.9358,9.2556
"12344","Costa Rica",2013,"VJ",903427.9842,398369.8427,454180.3829,250459.3806,50877.7586,50.3066,5.2017
"12345","Costa Rica",2014,"VJ",1102052.5226,465602.7568,594016.3764,352233.8992,42433.3894,49.8226,5.9566
"12346","Costa Rica",2015,"VJ",1233442.4124,537342.8533,649601.2783,404728.6567,46498.2808,59.55,5.6989
"12347","Costa Rica",2016,"VJ",1321213.2972,576039.935,691005.4145,451997.3256,54167.9477,81.7142,2.9749
"12348","Ireland",1995,"VP",2816.2831,2482.2875,332.359,121.1759,1.6367,122.8323,5.1137
"12349","Ireland",1996,"VP",2978.0498,2630.8292,347.0758,111.3348,0.1447,127.9503,5.1111
"12350","Ireland",1997,"VP",3130.3422,2749.3413,392.7414,120.9481,-11.7405,133.2816,5.2692
"12351","Ireland",1998,"VP",3296.7827,2864.6648,443.2011,134.6063,-11.0831,136.2349,6.3612
"12352","Ireland",1999,"VP",3461.4507,2993.1083,481.3381,124.3339,-12.9957,143.6336,6.4994
"12353","Ireland",2000,"VP",3832.6836,3273.7835,572.587,152.7413,-13.6869,148.2569,8.0225
"12354","Ireland",2001,"VP",4431.645,3751.6771,690.9236,217.7743,-10.9557,152.7198,6.9383
"12355","Ireland",2002,"VP",5167.3985,4405.2117,771.7485,263.3454,-9.5618,154.5912,7.1912
"12356","Ireland",2003,"VP",5889.2329,5004.5838,893.0917,331.1251,-8.4426,167.6465,7.4726
"12357","Ireland",2004,"VP",6310.4621,5388.3959,929.8303,284.5844,-7.7641,168.4595,8.4401
"12358","Ireland",2005,"VP",6940.2916,5940.1078,1014.29,274.5387,-14.1061,176.9375,7.9784
"12359","Ireland",2006,"VP",7738.2365,6652.5138,1117.6754,287.4555,-31.9527,189.7777,7.6694
"12360","Ireland",2007,"VP",8465.0109,7216.0919,1282.7605,380.5609,-33.8415,195.0634,8.0298
"12361","Ireland",2008,"VP",9200.6025,7913.8256,1325.5634,386.9153,-38.7865,202.3836,9.7164
"12362","Ireland",2009,"VP",9658.6671,8348.3338,1346.3421,420.6524,-36.0089,204.3297,9.3852
